date,vix
2020-10-15,23.938607331276543
2020-10-16,23.44471238271816
2020-10-19,20.972836744134714
2020-10-20,21.61958854954758
2020-10-21,22.342782106104025
2020-10-22,22.628119293344067
2020-10-23,22.509963346954255
2020-10-26,22.72629285719875
2020-10-27,22.901217025370002
2020-10-28,22.710192017415114
2020-10-29,22.567233082259754
2020-10-30,23.342975172212892
2020-11-02,24.25577167211488
2020-11-03,24.352037123754034
2020-11-04,22.800724476591807
2020-11-05,22.557289582552144
2020-11-06,21.788024989357137
2020-11-09,23.482654118134658
2020-11-10,23.254389119548673
2020-11-11,22.364695515209405
2020-11-12,21.963039447051518
2020-11-13,20.984827684398855
2020-11-16,21.355576552855364
2020-11-17,20.811248180428386
2020-11-18,21.430828887092403
2020-11-19,21.57209849931988
2020-11-20,20.809814175403254
2020-11-23,21.468334559934867
2020-11-24,21.174397671993606
2020-11-25,20.192016249772667
2020-11-26,19.445677371109273
2020-11-27,20.15869703202223
2020-11-30,20.263129423602937
2020-12-01,22.87543898248159
2020-12-02,23.404477751384448
2020-12-03,23.156579153038468
2020-12-04,21.870623341978327
2020-12-07,21.114627672009146
2020-12-08,20.06739187654814
2020-12-09,19.736777387615984
2020-12-10,18.931304525113593
2020-12-11,19.473972003767408
2020-12-14,18.772760456487557
2020-12-15,18.600775082118215
2020-12-16,19.088125973211373
2020-12-17,18.643096167747768
2020-12-18,17.97581101881335
2020-12-21,19.178652569456997
2020-12-22,18.898586971203414
2020-12-23,18.853584999928078
2020-12-24,18.64092919105341
2020-12-25,18.23234383212129
2020-12-28,18.913521027781517
2020-12-29,19.271704781353705
2020-12-30,19.671008444241426
2020-12-31,21.615381191642154
2021-01-01,21.89268209605921
2021-01-04,22.16998300047627
2021-01-05,22.525207333012386
2021-01-06,24.542004593762414
2021-01-07,27.31088104243816
2021-01-08,27.372842299651108
2021-01-11,23.611747172144405
2021-01-12,24.67261200967116
2021-01-13,24.474475793059476
2021-01-14,24.074680266555873
2021-01-15,22.865476966779532
2021-01-18,23.243555102077725
2021-01-19,23.50503484059874
2021-01-20,23.174713998563647
2021-01-21,23.722523725442315
2021-01-22,22.32883134745576
2021-01-25,23.204629493692007
2021-01-26,23.10208846635038
2021-01-27,23.03222537521305
2021-01-28,24.644803241812223
2021-01-29,24.77468386175426
2021-02-01,25.434189570013245
2021-02-02,23.907712026161697
2021-02-03,23.212845474959767
2021-02-04,23.794179803132508
2021-02-05,22.828148908285357
2021-02-08,23.27014467793002
2021-02-09,23.21705065029021
2021-02-10,25.148089729780253
2021-02-11,25.219603757702007
2021-02-12,25.29111778562376
2021-02-15,25.362631813545516
2021-02-16,25.43414584146727
2021-02-17,25.505659869389024
2021-02-18,25.57717389731078
2021-02-19,23.817619715951466
2021-02-22,25.203923366567455
2021-02-23,25.20475491426118
2021-02-24,26.991879726816077
2021-02-25,26.009459412118886
2021-02-26,27.866660784311964
2021-03-01,26.35163130997919
2021-03-02,25.425856830069105
2021-03-03,25.397210972905714
2021-03-04,26.95469027137691
2021-03-05,27.851889287101212
2021-03-08,29.154033893474868
2021-03-09,29.208280404564224
2021-03-10,28.131076350656787
2021-03-11,25.586134292013803
2021-03-12,24.33246532396665
2021-03-15,24.185119762377838
2021-03-16,24.01658761490998
2021-03-17,24.87446006563187
2021-03-18,23.854232788893327
2021-03-19,24.049041898962493
2021-03-22,23.427105207967085
2021-03-23,22.977627756339565
2021-03-24,23.954917371869435
2021-03-25,23.38276130455857
2021-03-26,21.912058090272943
2021-03-29,22.221902199025717
2021-03-30,21.787860178690792
2021-03-31,21.24251610845461
2021-04-01,20.301922266529203
2021-04-02,21.075219714748265
2021-04-05,21.416456609548526
2021-04-06,21.757693504348786
2021-04-07,20.194108067262782
2021-04-08,18.87901735905372
2021-04-09,18.753616239141994
2021-04-12,19.30197368222622
2021-04-13,19.84549665294982
2021-04-14,19.81742465265535
2021-04-15,19.855006864437875
2021-04-16,19.520274700770422
2021-04-19,19.877287249141958
2021-04-20,19.570814675394075
2021-04-21,19.703537567752054
2021-04-22,19.811179123456068
2021-04-23,20.239807457282204
2021-04-26,19.966873887162293
2021-04-27,19.92898057261743
2021-04-28,20.415734972843357
2021-04-29,20.719305254532035
2021-04-30,20.13619005609359
2021-05-03,20.15474589059768
2021-05-04,20.173301725101776
2021-05-05,20.19185755960587
2021-05-06,20.210413394109963
2021-05-07,20.00163478975299
2021-05-10,20.023629639959715
2021-05-11,20.66981220814555
2021-05-12,20.810102615641974
2021-05-13,21.19236221875764
2021-05-14,21.35373072929782
2021-05-17,22.57005080801086
2021-05-18,22.57687169398047
2021-05-19,21.879599433885257
2021-05-20,21.69249565334523
2021-05-21,20.873720542007366
2021-05-24,21.062207382453295
2021-05-25,23.340810816893775
2021-05-26,23.417540020048335
2021-05-27,24.06868283699234
2021-05-28,23.797194000394786
2021-05-31,24.706280229687906
2021-06-01,24.69389070060633
2021-06-02,22.74844345948922
2021-06-03,21.44807978634292
2021-06-04,21.324437815671697
2021-06-07,22.43804320671315
2021-06-08,22.63724837849868
2021-06-09,22.110968271379654
2021-06-10,20.850234396424426
2021-06-11,20.822223064770302
2021-06-14,20.644773817533327
2021-06-15,20.46732457029635
2021-06-16,20.877979677543955
2021-06-17,20.0436431913314
2021-06-18,19.751169109733326
2021-06-21,19.9335819402455
2021-06-22,19.6145517453195
2021-06-23,18.777192275546124
2021-06-24,18.579488202873527
2021-06-25,18.667161537293957
2021-06-28,19.376589099220958
2021-06-29,18.95042702005465
2021-06-30,19.572404947674983
2021-07-01,19.178210284186807
2021-07-02,18.995715132028266
2021-07-05,18.291736516051728
2021-07-06,17.968377033375077
2021-07-07,17.80420753314874
2021-07-08,17.883081886872795
2021-07-09,18.51366948579271
2021-07-12,18.103697780511585
2021-07-13,18.39009021725532
2021-07-14,18.006934517822113
2021-07-15,17.976207436803694
2021-07-16,16.934254173404785
2021-07-19,17.444630583724006
2021-07-20,18.046809013220923
2021-07-21,17.799554971552016
2021-07-22,17.91653286964012
2021-07-23,17.19546506723228
2021-07-26,20.024903225670386
2021-07-27,22.27583847244139
2021-07-28,21.95556407325978
2021-07-29,20.059084130466815
2021-07-30,19.914428601135914
2021-08-02,19.891528622894082
2021-08-03,19.20517494826165
2021-08-04,19.31054842605522
2021-08-05,19.376875628401276
2021-08-06,19.011107168158805
2021-08-09,19.231083955850288
2021-08-10,19.41134336242793
2021-08-11,19.120681739971033
2021-08-12,19.064173698020074
2021-08-13,18.897260300631846
2021-08-16,19.539165493274847
2021-08-17,20.442505311128254
2021-08-18,19.385252424030465
2021-08-19,20.15466527721606
2021-08-20,21.468780783504958
2021-08-23,20.552425893883395
2021-08-24,19.25785351889777
2021-08-25,19.285096632959956
2021-08-26,20.218533268684986
2021-08-27,19.859687911324812
2021-08-30,20.593255166313444
2021-08-31,20.177797775307283
2021-09-01,20.12793398980816
2021-09-02,20.658924459281693
2021-09-03,20.206651274248955
2021-09-06,20.072891172367072
2021-09-07,20.29498207691874
2021-09-08,20.31213050676623
2021-09-09,20.315339892214133
2021-09-10,20.031449614179973
2021-09-13,19.64588383055177
2021-09-14,18.872061676518907
2021-09-15,19.27418411317673
2021-09-16,20.401859032053547
2021-09-17,18.809990924928215
2021-09-20,19.390935042902623
2021-09-21,19.971879160877034
2021-09-22,20.55282327885144
2021-09-23,19.59382161450474
2021-09-24,18.714804457185092
2021-09-27,19.3119732129763
2021-09-28,19.301056173931126
2021-09-29,20.074851360118906
2021-09-30,19.910305603400776
2021-10-01,19.777772454796615
2021-10-04,19.645239306192458
2021-10-05,19.512706157588298
2021-10-06,19.380173008984137
2021-10-07,19.24763986037998
2021-10-08,19.11510671177582
2021-10-11,18.510303409585166
2021-10-12,18.347177632294212
2021-10-13,17.99893043033167
2021-10-14,17.653608236854804
2021-10-15,17.455796318047863
2021-10-18,18.369678357952537
2021-10-19,17.63120599762133
2021-10-20,17.852456313515205
2021-10-21,18.029981499550793
2021-10-22,18.1221436562592
2021-10-25,18.94902093582513
2021-10-26,18.735027540443852
2021-10-27,18.64833115027671
2021-10-28,18.752461738361852
2021-10-29,18.170535087400182
2021-11-01,18.767346229805337
2021-11-02,19.819712333719053
2021-11-03,20.000735584503314
2021-11-04,18.604454778399536
2021-11-05,18.373824497527625
2021-11-08,19.054522732268104
2021-11-09,18.804894250988426
2021-11-10,18.877725488800415
2021-11-11,18.30458701891949
2021-11-12,17.99381179733615
2021-11-15,18.69250371768607
2021-11-16,18.32061797278557
2021-11-17,18.167804403673333
2021-11-18,17.669076522104472
2021-11-19,17.31370619543441
2021-11-22,17.37274631401538
2021-11-23,17.22955820528023
2021-11-24,16.840014971032442
2021-11-25,16.127556940775463
2021-11-26,15.937872102372793
2021-11-29,16.74012542760867
2021-11-30,16.6475422507712
2021-12-01,15.99206424142658
2021-12-02,15.483041678668405
2021-12-03,15.02380156825951
2021-12-06,15.35401238350974
2021-12-07,15.509121956566252
2021-12-08,17.24564579070997
2021-12-09,17.28758150851802
2021-12-10,16.666068506517224
2021-12-13,17.039794008710263
2021-12-14,16.54285309965444
2021-12-15,16.106420404884915
2021-12-16,16.051585566984844
2021-12-17,16.21162479273351
2021-12-20,17.138873360614433
2021-12-21,16.23605539662378
2021-12-22,16.002447939483652
2021-12-23,15.309966060781841
2021-12-24,15.458305528724154
2021-12-27,15.85344468206015
2021-12-28,16.121640526644423
2021-12-29,17.389575036122366
2021-12-30,16.732423722857067
2021-12-31,16.87859858147098
2022-01-03,17.077637143677876
2022-01-04,17.276675705884774
2022-01-05,17.847468397466955
2022-01-06,18.330427671862537
2022-01-07,17.11492438242494
2022-01-10,17.440810366868515
2022-01-11,17.731006304848947
2022-01-12,16.801046023394367
2022-01-13,18.027403459937343
2022-01-14,18.3223993896658
2022-01-17,17.444101066974145
2022-01-18,16.625000758718635
2022-01-19,16.903550716764975
2022-01-20,16.50226745067412
2022-01-21,17.118389245875694
2022-01-24,17.981957429357003
2022-01-25,20.50919933237815
2022-01-26,18.921152349192056
2022-01-27,19.849078257574675
2022-01-28,22.28026644265509
2022-01-31,21.77502235758541
2022-02-01,21.26977827251573
2022-02-02,20.76453418744605
2022-02-03,20.25929010237637
2022-02-04,19.75404601730669
2022-02-07,19.248801932237008
2022-02-08,18.405028201952643
2022-02-09,17.388467172778938
2022-02-10,16.881293529890353
2022-02-11,16.779698466761428
2022-02-14,17.822500800243304
2022-02-15,17.265760480649774
2022-02-16,16.692766026157578
2022-02-17,16.899988642890712
2022-02-18,16.11451162635566
2022-02-21,16.070075920600964
2022-02-22,16.558595895667043
2022-02-23,15.677722993215356
2022-02-24,17.74519518077081
2022-02-25,16.56429004941752
2022-02-28,17.630588627535488
2022-03-01,16.642933482685713
2022-03-02,16.973924344489557
2022-03-03,17.16235258399439
2022-03-04,17.70582262568553
2022-03-07,21.40512260905836
2022-03-08,24.089562201099486
2022-03-09,25.471012695207456
2022-03-10,22.95368025002407
2022-03-11,23.94245542620758
2022-03-14,26.755562345000143
2022-03-15,30.68012339797943
2022-03-16,28.057651365589397
2022-03-17,26.29836432008584
2022-03-18,24.686414980576878
2022-03-21,24.02148498450326
2022-03-22,22.50342041595887
2022-03-23,20.917366597539445
2022-03-24,19.77238956736212
2022-03-25,21.530517848402905
2022-03-28,23.53170441143149
2022-03-29,23.580197446411233
2022-03-30,21.45115553202356
2022-03-31,21.597806478544125
2022-04-01,20.79768682095717
2022-04-04,21.066397809028146
2022-04-05,21.335108797099124
2022-04-06,21.6038197851701
2022-04-07,22.368898736953806
2022-04-08,21.147394083179545
2022-04-11,23.462279605617333
2022-04-12,22.035387783514093
2022-04-13,22.35028689916979
2022-04-14,21.34339587223367
2022-04-15,21.172956855065728
2022-04-18,21.608330433454807
2022-04-19,22.034685140277173
2022-04-20,23.729355414459114
2022-04-21,25.63487707953823
2022-04-22,25.094115974643593
2022-04-25,30.390287895479073
2022-04-26,30.409719593267802
2022-04-27,28.37716773303405
2022-04-28,25.4146912872042
2022-04-29,23.872428335902374
2022-05-02,23.985230301271496
2022-05-03,24.098032266640615
2022-05-04,24.210834232009738
2022-05-05,24.32363619737886
2022-05-06,26.024526390331243
2022-05-09,27.11831996795147
2022-05-10,26.494747933508688
2022-05-11,25.659251615500285
2022-05-12,25.97433698317643
2022-05-13,24.93789516667097
2022-05-16,25.308662774841373
2022-05-17,23.822674227024475
2022-05-18,23.746446521181586
2022-05-19,23.30578084979982
2022-05-20,22.615303075359094
2022-05-23,22.37340216085102
2022-05-24,23.236132977821118
2022-05-25,22.729818783518148
2022-05-26,21.622365444308766
2022-05-27,21.293019533366557
2022-05-30,22.031268410172835
2022-05-31,22.03935952084448
2022-06-01,21.884865033339636
2022-06-02,21.560847026210585
2022-06-03,22.140544129493172
2022-06-06,22.72024123277576
2022-06-07,22.86651549458921
2022-06-08,23.19534895978431
2022-06-09,22.50629070376031
2022-06-10,22.14120563297018
2022-06-13,22.828646074762364
2022-06-14,22.763275849020754
2022-06-15,23.63824606214712
2022-06-16,23.201217855820367
2022-06-17,23.234472234891747
2022-06-20,23.12356609788773
2022-06-21,22.660233807107772
2022-06-22,21.835651848163646
2022-06-23,21.47531574071134
2022-06-24,21.079605485131612
2022-06-27,22.21862411353852
2022-06-28,22.379957367504105
2022-06-29,22.671614389843654
2022-06-30,23.24393635053685
2022-07-01,22.838851403590045
2022-07-04,23.41355177884294
2022-07-05,23.36685880506228
2022-07-06,23.80542222446181
2022-07-07,23.270076884092123
2022-07-08,22.328833204384175
2022-07-11,23.017259342387998
2022-07-12,22.14837542856611
2022-07-13,21.7926873648008
2022-07-14,21.175977599198863
2022-07-15,21.727367353332404
2022-07-18,21.572495471761787
2022-07-19,21.61678932439495
2022-07-20,20.435281138484708
2022-07-21,20.86255648104811
2022-07-22,20.361230489876338
2022-07-25,21.377285367018427
2022-07-26,20.140937621295535
2022-07-27,20.34205010638624
2022-07-28,20.182650517183053
2022-07-29,21.65004806613856
2022-08-01,22.050122740209538
2022-08-02,26.513173269051798
2022-08-03,24.591838331014454
2022-08-04,22.17456058019809
2022-08-05,20.26327648253349
2022-08-08,21.135516939903503
2022-08-09,20.968366046359723
2022-08-10,21.53725552181535
2022-08-11,20.794181607361242
2022-08-12,19.868486575704743
2022-08-15,20.122531953207226
2022-08-16,19.72415838756528
2022-08-17,19.10097697847042
2022-08-18,19.416992188832793
2022-08-19,18.933701909708226
2022-08-22,18.175976610990563
2022-08-23,18.10963116824617
2022-08-24,19.662945775168737
2022-08-25,17.977534385144544
2022-08-26,17.32368569955337
2022-08-29,18.382843853003823
2022-08-30,18.26972252361055
2022-08-31,18.28796117641878
2022-09-01,18.666905012974915
2022-09-02,18.9260255580742
2022-09-05,19.763271342822506
2022-09-06,17.978572228838832
2022-09-07,17.631378081228462
2022-09-08,16.981903490252463
2022-09-09,16.112437467885787
2022-09-12,16.404485019081783
2022-09-13,16.696532570277782
2022-09-14,16.74462039003322
2022-09-15,17.203434111347008
2022-09-16,18.438146262952316
2022-09-19,18.811468521965892
2022-09-20,18.17173794119763
2022-09-21,19.196519713855785
2022-09-22,19.634222881403314
2022-09-23,19.223530479052556
2022-09-26,20.942062146350317
2022-09-27,19.632607581120556
2022-09-28,20.010694599558228
2022-09-29,19.634809324845552
2022-09-30,19.76547548950727
2022-10-03,20.14992862585752
2022-10-04,20.53438176220777
2022-10-05,20.918834898558018
2022-10-06,21.30328803490827
2022-10-07,21.68774117125852
2022-10-10,22.07219430760877
2022-10-11,21.49180968713932
2022-10-12,20.872723932554635
2022-10-13,21.46386751094303
2022-10-14,20.12098306264335
2022-10-17,20.112984783505926
2022-10-18,19.484173705226365
2022-10-19,19.993423327374398
2022-10-20,20.898540807217376
2022-10-21,21.3807738781274
2022-10-24,25.966302345751725
2022-10-25,24.904997138719516
2022-10-26,22.80035050896398
2022-10-27,21.9973450641393
2022-10-28,24.13697752399425
2022-10-31,26.990651324942572
2022-11-01,23.619496092670907
2022-11-02,22.14478143381113
2022-11-03,22.543952407532064
2022-11-04,22.780511417437634
2022-11-07,23.830531084949325
2022-11-08,22.90375155509311
2022-11-09,23.588859701272774
2022-11-10,23.692046837165535
2022-11-11,22.43629753773184
2022-11-14,23.47588729207532
2022-11-15,23.772717868312007
2022-11-16,23.2175136502924
2022-11-17,22.58359689498478
2022-11-18,21.916762303913448
2022-11-21,22.624113106770764
2022-11-22,22.638207205822145
2022-11-23,22.563550674355398
2022-11-24,22.837031357047888
2022-11-25,22.28624121696158
2022-11-28,23.471032124690645
2022-11-29,23.49708684817772
2022-11-30,22.942881883795117
2022-12-01,22.13745179761447
2022-12-02,21.485368669849098
2022-12-05,21.977701955904017
2022-12-06,21.166392404510777
2022-12-07,20.894244904305236
2022-12-08,20.461684071016165
2022-12-09,19.866639041004223
2022-12-12,19.71478291933159
2022-12-13,19.691333000704507
2022-12-14,19.58925991083446
2022-12-15,19.006639178473282
2022-12-16,18.05912971302457
2022-12-19,18.60866372344006
2022-12-20,20.002930083539532
2022-12-21,19.545565861107765
2022-12-22,19.120161994561297
2022-12-23,19.682713997153982
2022-12-26,19.66854620773379
2022-12-27,18.490113876878144
2022-12-28,18.202207457055984
2022-12-29,18.10362836723381
2022-12-30,17.308425859977106
2023-01-02,17.525910906697057
2023-01-03,17.74339595341701
2023-01-04,17.467762676802337
2023-01-05,17.22624615167379
2023-01-06,17.18202471380355
2023-01-09,18.667975957379884
2023-01-10,18.241674794313102
2023-01-11,17.55054692255263
2023-01-12,17.490613806147465
2023-01-13,16.79676404290705
2023-01-16,18.665116995330237
2023-01-17,19.035171278755815
2023-01-18,19.533099225450144
2023-01-19,19.9018346297462
2023-01-20,19.04119978900884
2023-01-23,19.030555599659966
2023-01-24,19.019911410311096
2023-01-25,19.009267220962222
2023-01-26,18.99862303161335
2023-01-27,18.98797884226448
2023-01-30,18.977334652915605
2023-01-31,18.43960852476002
2023-02-01,18.79965048088291
2023-02-02,18.777471549948988
2023-02-03,19.089785622806204
2023-02-06,19.70352777183161
2023-02-07,19.046695391401958
2023-02-08,18.105363286565282
2023-02-09,17.81307613125319
2023-02-10,17.473591700148532
2023-02-13,18.035201274661915
2023-02-14,17.88461446997142
2023-02-15,17.58862196424708
2023-02-16,18.29188573900646
2023-02-17,18.240577888181182
2023-02-20,18.21336597752297
2023-02-21,18.311739282226032
2023-02-22,18.021905862195712
2023-02-23,17.74599394174305
2023-02-24,17.836859860814513
2023-02-27,18.696938238945727
2023-02-28,17.699027034723354
2023-03-01,17.631272563065
2023-03-02,17.520508707284513
2023-03-03,17.416177607527086
2023-03-06,17.56755711662887
2023-03-07,18.047255080166718
2023-03-08,17.693033254518507
2023-03-09,17.427337334465616
2023-03-10,18.062005626523284
2023-03-13,17.447701686969026
2023-03-14,17.735931042239585
2023-03-15,16.90723931298735
2023-03-16,17.667433155672764
2023-03-17,16.71893656293188
2023-03-20,17.65533618157212
2023-03-21,16.71216017959782
2023-03-22,16.359442670415874
2023-03-23,15.397061428645639
2023-03-24,15.20345762244274
2023-03-27,15.780528425588248
2023-03-28,15.629862239794946
2023-03-29,15.727647720953616
2023-03-30,15.53696946804303
2023-03-31,15.43726498335781
2023-04-03,15.880241818619833
2023-04-04,16.17392607936688
2023-04-05,16.283985952672733
2023-04-06,16.394045825978587
2023-04-07,15.775485881409509
2023-04-10,15.883756160319445
2023-04-11,15.29241854850378
2023-04-12,14.981008102057991
2023-04-13,14.538592642696266
2023-04-14,14.098561960870517
2023-04-17,15.115296195128536
2023-04-18,14.548801054318702
2023-04-19,14.222696655828948
2023-04-20,14.042548438649325
2023-04-21,15.119472438467357
2023-04-24,16.33537517596755
2023-04-25,16.97294125145708
2023-04-26,16.837253754214785
2023-04-27,15.624525641383965
2023-04-28,14.58206936016888
2023-05-01,14.796371852978934
2023-05-02,15.010674345788988
2023-05-03,15.22497683859904
2023-05-04,15.439279331409095
2023-05-05,14.71546192872338
2023-05-08,15.530086769949373
2023-05-09,16.31037714858915
2023-05-10,16.40572146206562
2023-05-11,15.958053402402461
2023-05-12,16.592417503498375
2023-05-15,15.978126166506746
2023-05-16,16.325019693242215
2023-05-17,16.787512315549492
2023-05-18,16.44761303196568
2023-05-19,15.73421885292911
2023-05-22,15.163645463020034
2023-05-23,16.196487347808603
2023-05-24,17.055712296031782
2023-05-25,17.109244539894757
2023-05-26,15.933907300170405
2023-05-29,16.597034048852343
2023-05-30,16.229727220539516
2023-05-31,17.300442373100395
2023-06-01,17.031764775268254
2023-06-02,16.03752426122016
2023-06-05,16.540880403934477
2023-06-06,16.91998739377957
2023-06-07,17.354442759287778
2023-06-08,16.65546856532038
2023-06-09,16.035013803186466
2023-06-12,15.416694952283622
2023-06-13,14.83695580350479
2023-06-14,14.803789891897189
2023-06-15,14.19974885986231
2023-06-16,14.251189776222487
2023-06-19,14.986882693262574
2023-06-20,14.557817030177747
2023-06-21,15.214908211995972
2023-06-22,15.770110620249914
2023-06-23,16.325313028503857
2023-06-26,16.880515436757797
2023-06-27,15.790605648592862
2023-06-28,15.643619578536228
2023-06-29,15.515793787908413
2023-06-30,15.025178277365772
2023-07-03,15.122108098367196
2023-07-04,15.031590904254516
2023-07-05,15.266794280620926
2023-07-06,15.621381745609872
2023-07-07,16.023326322261784
2023-07-10,16.057776836293808
2023-07-11,15.36910859939573
2023-07-12,15.524898770030324
2023-07-13,15.027315853476125
2023-07-14,14.906065142423842
2023-07-17,14.936794189647365
2023-07-18,15.014102074498743
